"","gene_symbol","log2FC_RNA","padj_RNA","log2FC_protein","padj_protein","r_all","r_Control","r_LRTI","delta_r_LRTI_Control"
"3427","RGS1",0.316442520032735,0.645823774546806,0.0549972020116994,0.998419475690512,0.283680418744661,0.235923045437585,0.276688438377144,0.0407653929395587
"3428","RAB22A",0.0606114022699174,0.857814506875711,0.125520514985928,0.936867356766746,0.10399348617511,0.137142818490004,0.096439534542379,-0.0407032839476247
"3429","SEPTIN11",-1.06918996225255,0.000243261632616608,0.170030496395577,0.998419475690512,-0.0784888412215241,0.0145427090646203,0.0551211078751973,0.040578398810577
"3430","FSTL3",0.0803764687515827,0.920642426328177,0.16242439019172,0.998419475690512,0.00238682837281192,-0.0191401668865052,0.0214208833867552,0.0405610502732604
"3431","PANK3",0.10227397283273,0.807671075435278,-0.0160306603695919,0.998419475690512,0.202663944201351,0.233131586390638,0.192571143639398,-0.0405604427512403
"3432","HSP90AA1",-0.0790959624142531,0.884306082097767,0.499566334043702,0.994739550495444,-0.167173700489086,-0.180700527537355,-0.140250840749599,0.0404496867877552
"3433","CD300C",0.0366265565656742,0.952064177763395,0.215699381441055,0.174695713956612,-0.116555158628457,-0.118972534819351,-0.159393565668428,-0.0404210308490768
"3434","SPRED1",-0.658549382167793,0.163725358335703,0.024167018690148,0.998419475690512,-0.241079955195574,-0.277624256827215,-0.237411711921552,0.040212544905663
"3435","HNRNPA0",-0.173609943961669,0.616329103392205,0.203098663610759,0.998419475690512,0.0840459746599141,0.0685729408710775,0.108676434901728,0.0401034940306503
"3436","SFN",-0.553747543351141,0.37360975516395,0.209341796025388,0.998419475690512,0.226875700415343,0.225348985621325,0.265299117522628,0.0399501319013034
"3437","ATG7",-0.0644603943301314,0.915039192255404,0.0178790603240192,0.998419475690512,0.214130340069262,0.247133535831054,0.207328958433362,-0.0398045773976921
"3438","PMPCA",-0.172883470359982,0.632641066541072,0.0688825899149373,0.998419475690512,0.24413946347727,0.284978131246669,0.245369854708968,-0.0396082765377013
"3439","SEMA3C",-1.12382734946601,4.7863948693533e-05,0.0510962147910645,0.998419475690512,-0.0301126461159244,-0.0147662697901863,0.0248134543770873,0.0395797241672735
"3440","CACYBP",-0.0581777244099884,0.901386711621186,0.104661134137885,0.998419475690512,-0.289661752466349,-0.308598264889059,-0.269049308460541,0.0395489564285182
"3441","THTPA",-0.455295048591765,0.398413152461288,-0.166639183634325,0.825133630464793,-0.0743103020297607,-0.067215583156179,-0.10674624315708,-0.0395306600009011
"3442","PPP1CC",0.0865981007779265,0.809040927962812,0.322018125256994,0.998419475690512,-0.134821480670916,-0.111410489085074,-0.150816355337688,-0.0394058662526138
"3443","GMEB2",0.269057628863436,0.23713584692092,0.175432664633573,0.998419475690512,0.0514043099327547,0.0694111109494666,0.0300759032494137,-0.0393352077000529
"3444","SMAD4",0.0312161002548929,0.942105476904813,-0.0321608545461728,0.998419475690512,0.0926912411145289,0.126408455246154,0.0870983771521713,-0.0393100780939827
"3445","PTGDS",0.673346608561449,0.508593983722117,0.466486423895587,0.33638801102274,-0.15307680874297,-0.11703121782298,-0.156328958835303,-0.0392977410123225
"3446","CSGALNACT2",0.409826964127184,0.261090259724436,0.0436616381865102,0.998419475690512,-0.110098008983728,-0.161196534023475,-0.121972111122418,0.0392244229010572
"3447","ASGR1",-0.383120361187204,0.453511914549567,0.0450292783146341,0.998419475690512,0.0682901017716884,0.109627076183451,0.070485910901983,-0.0391411652814679
"3448","GAB1",-0.491554818271404,0.23062580665768,-0.0777681980828023,0.998419475690512,0.0719555940765747,0.0713444574852234,0.032560905394,-0.0387835520912234
"3449","CHD1L",-0.367753547944563,0.420674614569072,-0.000462660907436139,0.998805706404385,-0.00325793164460825,-0.0117443199151113,0.0270123992367335,0.0387567191518447
"3450","DNAJB6",0.240852189870331,0.377094748039572,-0.0772414128745647,0.998419475690512,0.047593800888517,0.0725700707212788,0.0339473754705491,-0.0386226952507297
"3451","ERMN",0.377080040220071,0.607346428336605,0.0793778980403059,0.998419475690512,0.045538584764656,0.0621983502957626,0.0235812633872615,-0.0386170869085011
"3452","CENPV",-1.13821180164407,0.0446850416069111,0.0589102217924828,0.998419475690512,-0.109460705391522,-0.122714209581034,-0.0841126172486091,0.0386015923324246
"3453","SPCS1",-0.230649629473896,0.489069544877037,0.0539865650351741,0.998419475690512,0.0422940773250174,0.0257540326750166,0.0643294079133675,0.0385753752383509
"3454","BTNL9",-0.425899664543829,0.563355517195548,-0.0372844810307518,0.998419475690512,0.0488155251428117,0.0461298778674301,0.00767214595303689,-0.0384577319143932
"3455","RBBP4",-0.234390326706065,0.494686740495251,0.793894395907225,0.305744440858904,-0.0420565953894869,-0.0223837687362138,0.0160490264458461,0.0384327951820599
"3456","CD99L2",-0.437589166381525,0.180080854604851,-0.0733811412261627,0.998419475690512,0.0840818048560154,0.0167853592646164,0.0552016292176856,0.0384162699530692
"3457","NRP1",-0.947415223085888,0.00467312546038447,0.118381726884507,0.998419475690512,0.155580815477171,0.160460250134291,0.198769729952882,0.0383094798185903
"3458","RYK",-0.257688060296708,0.401506120984726,-0.018349520150025,0.998419475690512,0.0035604535199706,0.0299285439087122,-0.00832709276207401,-0.0382556366707862
"3459","CUL3",0.0595029279747123,0.866701644331766,0.108850457181051,0.998419475690512,-0.0322380605264805,-0.0605979028116899,-0.0223541787535765,0.0382437240581135
"3460","SPOP",0.091550255167447,0.795525626621185,0.157620440601985,0.807426035836432,0.0650042113836734,0.0980170480701132,0.0598233753598383,-0.0381936727102749
"3461","PRSS27",0.335869045161639,0.646123881131347,0.0156648233876392,0.998419475690512,0.286109923453849,0.317049880961613,0.27899581837354,-0.0380540625880732
"3462","ABL1",-0.115151673352002,0.816201719310708,0.0607286217275578,0.998419475690512,-0.0116343606505993,-0.0336975905079792,0.00433522888465213,0.0380328193926314
"3463","CDH1",-0.760614738488881,0.134328743263577,-0.0778732455987767,0.998419475690512,0.131864770578697,0.144067816452736,0.1061693534237,-0.0378984630290363
"3464","TTPAL",-0.288083331188717,0.391550088415323,-0.204661254238747,0.998419475690512,0.0949283411451497,0.103384468572079,0.0656410537535617,-0.037743414818517
"3465","RPS27A",-0.0725427793687676,0.879968877877839,0.298532085863153,0.998419475690512,0.15636593627398,0.155465010970321,0.193204057513511,0.0377390465431899
"3466","SPAG7",0.0403985763450378,0.932967830834707,0.0145201453921573,0.998419475690512,0.00302528588411814,-0.0173697509666496,0.0202198449779938,0.0375895959446434
"3467","SYF2",0.286592550364729,0.265924797705887,0.0470914829384505,0.998419475690512,-0.0504699987306,-0.0401515384943475,-0.0777410689441306,-0.0375895304497831
"3468","ITPKC",-0.0494512641501474,0.931551931687744,0.000128814034920005,0.998805706404385,0.136110298075915,0.10940668388965,0.146894519164686,0.0374878352750355
"3469","CCDC43",-0.204663274458624,0.690130295875635,-0.0164243082448441,0.998419475690512,0.124052467235465,0.0960816909947009,0.13351577074227,0.0374340797475694
"3470","RPS6KA1",-0.111368444954211,0.753139134531557,-0.0669932502419512,0.998419475690512,-0.22473528170933,-0.257731658859428,-0.220322164519287,0.0374094943401405
"3471","SRSF6",-0.228099494181305,0.408930817123507,-0.0166130546040778,0.998419475690512,-0.0832349230474086,-0.0482142749662526,-0.0855078514524523,-0.0372935764861997
"3472","ERLEC1",0.10253787144506,0.799793697604377,0.189482942230401,0.813379694366864,-0.187121801480055,-0.212321220166098,-0.175120985008159,0.0372002351579391
"3473","CD2",1.17214806263246,0.0528813638262656,0.118900581359643,0.998419475690512,0.0353691263051215,0.0398058946237424,0.00269820643366687,-0.0371076881900756
"3474","ARPP19",0.116402207916382,0.756558918919109,-0.056414421172402,0.998419475690512,0.136367463439928,0.111994645753466,0.149073095273758,0.037078449520292
"3475","PLEKHF2",0.519833392391904,0.104732314103792,-0.214747927616791,0.998419475690512,0.140071059409339,0.19794448941069,0.160874283378493,-0.0370702060321973
"3476","PLG",0.0336384764367988,0.978222752173521,0.0486121914659466,0.998419475690512,-0.13250498495608,-0.107235479255905,-0.144270496980695,-0.0370350177247906
"3477","MAFG",0.0321780702820985,0.952650742592945,0.0794203954231808,0.998419475690512,-0.302504852669395,-0.277728844889239,-0.314587966221979,-0.0368591213327399
"3478","PSD",0.394315455336657,0.495554778036181,-0.121381102267575,0.998419475690512,0.0809205827088077,0.128313988626384,0.0914818669279831,-0.0368321216984008
"3479","CAPNS1",-0.0737412792578301,0.863627460212988,0.241330865678788,0.998419475690512,0.0935733257213219,0.119725795781013,0.0829017545638176,-0.0368240412171955
"3480","PRPF19",-0.236203104568666,0.564632860861435,0.352962553111987,0.907520138716496,-0.178472618037155,-0.131982132316985,-0.168627476907441,-0.0366453445904563
"3481","VTI1A",-0.0529930812375245,0.899570381194351,0.16738949143206,0.861410095495095,0.0194185790095426,0.071010501873431,0.0344302909852432,-0.0365802108881878
"3482","CBX5",-0.269223601948049,0.313778860126857,0.0669534665110283,0.998419475690512,-0.00623043333652765,0.0315252237244133,-0.00489712341634429,-0.0364223471407575
"3483","STK17B",0.134035284084554,0.794020967585157,0.0536388850646901,0.998419475690512,0.0726914040086392,0.0886513720941598,0.0523977895104684,-0.0362535825836914
"3484","POU2F1",0.0793966875130697,0.830916686920973,-0.0468258695608381,0.998419475690512,0.158217686786473,0.140184814127956,0.176393014282839,0.0362082001548829
"3485","TRIAP1",-0.151646982883887,0.842194959296012,-0.020005821548352,0.998419475690512,-0.00114563741957713,-0.0280740145075364,0.00811869401662237,0.0361927085241588
"3486","INSL6",0.744714112688087,0.330710785341451,0.00704546386640678,0.998419475690512,-0.0883799096481864,-0.0665348696620366,-0.102647590731958,-0.0361127210699213
"3487","PELI2",0.115254692218799,0.806678224203261,0.0158019939057945,0.998419475690512,0.111337637020902,0.141109409934776,0.105021808794608,-0.0360876011401679
"3488","LILRB2",0.752703413258823,0.0118867606110266,0.320034573023683,0.51320453581853,0.246468052545409,0.155378729349469,0.191409992343956,0.0360312629944865
"3489","OSBPL11",-0.0600036439899582,0.884452238738549,0.169892149969607,0.922019559814175,-0.143457502593276,-0.155411932746032,-0.119439282828605,0.0359726499174272
"3490","PDIA5",-0.558749928504653,0.314815691290074,0.370918027604469,0.791573009435334,0.143379753587134,0.168236701088269,0.204201185071454,0.0359644839831847
"3491","MCF2L",-0.966180663262681,0.183338467287228,-0.631280300094316,0.0100940521362388,0.19899848648357,0.0888186084153966,0.12473531776676,0.0359167093513633
"3492","MIF",0.086503238016419,0.898581641001201,0.0990341285080573,0.998419475690512,-0.161260243783785,-0.176778921899981,-0.140867624966329,0.0359112969336518
"3493","MSRA",0.149321568752823,0.78586068121074,-0.0182296309197462,0.998419475690512,-0.207874805108271,-0.186652825800207,-0.222485893204019,-0.0358330674038117
"3494","FASN",-0.0706797286601086,0.946544209981764,0.406095980759047,0.744542530843383,-0.20903259338775,-0.176590451523923,-0.212370013992958,-0.0357795624690357
"3495","STAT6",-0.0770929592711539,0.814518480141607,-0.155961260613137,0.998419475690512,-0.0970299120901492,-0.0751628422065643,-0.110927933526202,-0.0357650913196379
"3496","PMM2",-0.843917221114404,0.0556656950077051,0.454077253051385,0.966961547562754,-0.0801843960361895,-0.000515640952692844,-0.0359833372150389,-0.0354676962623461
"3497","MMADHC",0.56169561784063,0.0535527076200811,0.0784437868929243,0.706643596368122,0.170764923606159,0.0977059149168619,0.133167583381992,0.0354616684651297
"3498","MYL6",0.0820614212011198,0.821066515911489,-0.0480956644175905,0.998419475690512,-0.0864617878850047,-0.109043599043475,-0.0736069150833719,0.0354366839601029
"3499","DDX23",0.113071141974962,0.737075457535478,-0.00243742824459228,0.998419475690512,0.10522091518829,0.133996535906847,0.0985885161146319,-0.035408019792215
"3500","CNDP2",0.00547030589886067,0.993925348845436,0.0239519799115167,0.998419475690512,0.183161915715755,0.202995263352083,0.167593698698696,-0.035401564653387
"3501","RPS14",-0.0286554496955728,0.955674022504957,0.158127531083712,0.998419475690512,-0.0440940514125254,-0.063252334593685,-0.0279581073617789,0.0352942272319061
"3502","TG",-0.298869971529007,0.624054421222091,0.00112422393833964,0.998419475690512,0.126120818335671,0.103008290103114,0.13815803634841,0.0351497462452969
"3503","CXCL6",0.056661845497689,0.956506932519683,-1.20598519191931,0.166270264751264,0.201619042576432,0.170559150040617,0.205566631876287,0.0350074818356703
"3504","EMC10",-0.281240225468348,0.457330098725292,-0.0524041102067998,0.998419475690512,0.0535932938860721,0.0319570172808182,-0.00296071133759454,-0.0349177286184127
"3505","TOPBP1",-0.0446957704028463,0.92864261502486,-0.0415347769949098,0.998419475690512,0.169379784846874,0.192241859880205,0.157382124901871,-0.0348597349783341
"3506","OSBP",0.146386856014759,0.636893970591187,-0.0392340679806927,0.998419475690512,-0.0409071472655671,-0.064832379140207,-0.0299896955488929,0.0348426835913141
"3507","TANK",0.535756668334396,0.121248292349295,-0.0302128900240678,0.998419475690512,0.0918176112307951,0.101022438510563,0.0662158601739323,-0.0348065783366305
"3508","ADI1",-0.190583524412467,0.65257166703712,-0.107498153399161,0.998419475690512,0.1770247354358,0.181226865822733,0.14643732423169,-0.0347895415910431
"3509","PDGFB",0.368103986101604,0.539421203882117,0.0105312835983923,0.998419475690512,-0.0353815744422377,-0.0113026822081963,-0.0460500598469849,-0.0347473776387886
"3510","C1QTNF1",-0.179901641398065,0.848856611540986,0.252583692017445,0.998419475690512,-0.178610964811552,-0.1761827583922,-0.141438618908633,0.0347441394835665
"3511","LILRA5",0.971579514278339,0.00781457929171006,0.563291047420025,0.101014253771789,0.52208198638883,0.473216906956398,0.438495700436206,-0.0347212065201921
"3512","MST1",-0.462774441528479,0.571935646101152,0.112228385717074,0.998419475690512,-0.10610157927944,-0.0764329226420509,-0.111153977393239,-0.0347210547511881
"3513","ERO1A",0.353168069824395,0.145214916571584,0.272946653745322,0.715823515377884,-0.249093506621139,-0.298225226018885,-0.2635521336625,0.0346730923563853
"3514","SRM",-0.47106816923179,0.126229868762016,0.112476816338653,0.994739550495444,0.0487505766186282,0.0865066838404937,0.121133161675279,0.0346264778347855
"3515","DYNC1LI1",0.335973392312011,0.107641068637982,-0.155546945525895,0.998419475690512,-0.200315682060181,-0.217087948822041,-0.182478695905009,0.0346092529170324
"3516","CDKN2B",0.130213480412821,0.829110373694309,0.0441849893263731,0.998419475690512,0.0867864381078658,0.066886209027178,0.101426584546425,0.0345403755192466
"3517","FRG1",0.0463960713854856,0.918472880751097,-0.06957115639781,0.998419475690512,0.128297481486994,0.150780194742906,0.116414265732302,-0.0343659290106043
"3518","ITPK1",0.345330832838417,0.191776039236401,0.232817328892741,0.998419475690512,-0.0736253651307715,-0.143791338963712,-0.109507754427367,0.0342835845363448
"3519","PDHX",-0.187343949658914,0.617406297037981,0.0714288584637998,0.998419475690512,-0.0217170092073969,0.0134173392944812,-0.0207625454790932,-0.0341798847735743
"3520","TMX3",0.202327834867636,0.608297322918985,0.495992470768588,0.627934199809189,0.0393852008186003,0.0598972565453724,0.0259853609943473,-0.033911895551025
"3521","SARS1",-0.0928267578010499,0.808852049295599,0.00292900879004378,0.998419475690512,-0.109769322550148,-0.128680547861097,-0.0948227488637319,0.0338577989973651
"3522","GSTP1",-0.63185723887861,0.19805128622601,-0.0189256012229032,0.998419475690512,0.235262938977589,0.282125084646102,0.248349012633282,-0.0337760720128201
"3523","TP53I13",-0.389640722874317,0.399401348126119,-0.440258632637766,0.299619307041067,0.360911039692889,0.33007176763836,0.296332289156051,-0.0337394784823086
"3524","SRPK2",-0.100067962294182,0.789447749903492,0.115671189639533,0.998419475690512,0.192907704827648,0.190596132222504,0.224105668529542,0.0335095363070375
"3525","MAGOH",0.153632295606762,0.698368112291017,0.311994250874506,0.998419475690512,-0.0388931960709639,-0.0386490549533705,-0.0720572786053099,-0.0334082236519394
"3526","TTC1",0.35216811647154,0.319436505071608,0.226348352975865,0.998419475690512,0.104375678872613,0.112279344088819,0.0789776889502427,-0.0333016551385766
"3527","USP22",0.00639921920451477,0.991829702190906,-0.0643581646004708,0.998419475690512,-0.0512898356743217,-0.0442337306439274,-0.0774242269936407,-0.0331904963497133
"3528","TCEA1",-0.0938561759780141,0.759971921568511,-0.104475916386718,0.998419475690512,-0.0553984858938704,-0.0297462273808211,-0.0628626375693548,-0.0331164101885337
"3529","MYCBP",0.729608321567903,0.0844718691294075,-0.0242120308009317,0.998419475690512,-0.00680392629653103,-0.0357546691717216,-0.00265795411663091,0.0330967150550907
"3530","APAF1",0.248604243844746,0.458755898878593,0.160882853137971,0.998419475690512,0.0844951924684343,0.0810705416279418,0.0480903474331713,-0.0329801941947704
"3531","THAP4",-0.327801963885225,0.408363533175969,0.0937238776759438,0.998419475690512,0.246635808891486,0.298700731162248,0.265742109694665,-0.0329586214675833
"3532","NDUFB4",0.223388938388801,0.720243505331259,-0.0555034703293343,0.998419475690512,0.0312218942358415,0.0641255523787209,0.0313175983584032,-0.0328079540203177
"3533","CRELD1",-0.636380149511826,0.164268420256823,-0.0953275816349264,0.998419475690512,0.0640906059788773,-0.0115374034252899,0.0212049846661348,0.0327423880914247
"3534","UBE2I",0.0969016004422264,0.81138954269221,0.402284371997209,0.994739550495444,-0.0709512095872881,-0.0655132492863968,-0.0981434951670489,-0.0326302458806521
"3535","SIRT1",0.350577536107068,0.257033832563374,0.249144131520975,0.791573009435334,-0.131014670839713,-0.157502566868011,-0.190034876058207,-0.0325323091901956
"3536","THOP1",-0.0147686967083404,0.985814658764328,-0.127994566594474,0.959884248785943,0.0675366139859709,0.0442788248590815,0.0766321504384383,0.0323533255793568
"3537","MEF2C",-0.597824785095395,0.274917620411102,-0.0153560112747019,0.998419475690512,0.0562449538824864,0.0357973968194122,0.0679629797791738,0.0321655829597616
"3538","HID1",-0.654983286053075,0.320858063230495,0.0265011530445271,0.998419475690512,0.0979730405633653,0.135307961499649,0.103448405169908,-0.0318595563297408
"3539","PUS1",-0.366549979151554,0.455243264982964,-0.0312099725490232,0.998419475690512,0.110801781171081,0.123081966807332,0.0912577728308692,-0.0318241939764626
"3540","PPIE",-0.416762305156668,0.342410973816605,-0.0429984113357645,0.998419475690512,0.0966883993741297,0.116711717861526,0.0851198699324481,-0.0315918479290782
"3541","DEFB4A",0.92666393077104,0.40894755613854,1.23705118366395,0.137377995131337,0.315242812235031,0.318034158107545,0.286449334637553,-0.0315848234699919
"3542","ELMO2",0.444919480828055,0.12825432508371,0.396564527497518,0.994739550495444,0.0672626610190358,0.0418722663948502,0.0103407067770715,-0.0315315596177787
"3543","ESD",0.2114174991078,0.738460042246565,0.00150237178689764,0.998419475690512,-0.105514840518603,-0.127440033108353,-0.0960665567583199,0.031373476350033
"3544","AGR2",0.408981256058137,0.621018849196986,-0.201770834646263,0.951348538431534,0.36421632642829,0.395352782346708,0.364046411636075,-0.0313063707106334
"3545","XRCC1",-0.164189209321626,0.716697405345396,-0.0620899663686004,0.998419475690512,0.0111346004082862,-0.0305570611149227,0.000707589975796647,0.0312646510907193
"3546","SAMD12",-0.710440471963673,0.246223113351952,-0.0658944137540002,0.998419475690512,0.177656325457217,0.144423281528038,0.175680136743748,0.0312568552157104
"3547","EEF2KMT",-0.458593154978325,0.335464617487694,0.124384539707204,0.998419475690512,0.0831911998366633,0.1082415960868,0.139447178875824,0.0312055827890245
"3548","PDCD1",0.535534055423213,0.361673129750862,-0.0437574268133451,0.998419475690512,-0.0228406185489473,0.00414032173154405,-0.0270457187988069,-0.031186040530351
"3549","RNPEP",-0.356026474505243,0.213323917730892,-0.437927275438558,0.653378640851363,0.089837046859973,0.0678121500961469,0.036670561041612,-0.0311415890545349
"3550","ATAD2",-0.466324172404152,0.359167534601918,-0.017184067051152,0.998419475690512,0.0984634980970605,0.0691410508581765,0.100258509664224,0.0311174588060473
"3551","BEX4",-0.182589574666728,0.78755298854586,0.0207367616414706,0.998419475690512,-0.0829424693855799,-0.103816435794166,-0.072787573238289,0.0310288625558766
"3552","CLU",0.530720701959882,0.324103147704033,0.0669793117293851,0.998419475690512,0.123701512018534,0.145165991714019,0.114297305592617,-0.0308686861214016
"3553","GGA3",-0.0129449211918407,0.978621482943083,-0.157351936718481,0.998419475690512,-0.0971746493298343,-0.119423644988441,-0.0885621570383837,0.0308614879500575
"3554","PSMD9",0.00967221064345608,0.982660790220411,-0.00321853991655421,0.998419475690512,-0.0324424293798915,-0.0111944818572882,-0.0419062578816292,-0.030711776024341
"3555","GNGT2",-0.0978405927000313,0.918472880751097,-0.0795938512621527,0.998419475690512,-0.0680520892060965,-0.0541320777670878,-0.084687206136595,-0.0305551283695072
"3556","UTP6",-0.0538663486308528,0.884224918386363,0.0237149677276133,0.998419475690512,0.153047440858709,0.131927848702477,0.162475119583272,0.0305472708807954
"3557","RBKS",0.362491676296525,0.577289599252973,-0.0625918193013138,0.998419475690512,-0.0780190628245506,-0.0468480387865273,-0.0773133448234698,-0.0304653060369426
"3558","DHRS3",-0.637453583130639,0.136946080405318,-0.0530431953433863,0.998419475690512,0.185691323526338,0.127334518603936,0.157698121762571,0.0303636031586345
"3559","UPK3BL1",-0.174966890545481,0.838190911405176,0.0126017421692187,0.998419475690512,-0.0547511838979157,-0.0348807808212774,-0.0651378744985748,-0.0302570936772974
"3560","S100A16",0.0824484709008122,0.936919047296288,-0.05304248069336,0.998419475690512,0.123664913362989,0.143572169432554,0.113369438865149,-0.0302027305674048
"3561","NFKBIB",0.373001791291867,0.211307469779046,-0.00841197765366684,0.998419475690512,0.0697872037471807,0.0712290913445169,0.101366202227133,0.0301371108826159
"3562","CLTC",0.0902913301914771,0.790392227499735,0.390246366991517,0.575191615705548,-0.099210164038431,-0.103882832374823,-0.133962505365313,-0.0300796729904902
"3563","CEACAM21",-0.15280255879947,0.825180337968732,0.0992089746824076,0.998419475690512,-0.0697615130179678,-0.0920367295513282,-0.0621424534653453,0.0298942760859828
"3564","IDH1",-0.290530115887459,0.417911331012854,0.552197344614736,0.994739550495444,-0.112024405931797,-0.0677532222154417,-0.097569301184716,-0.0298160789692743
"3565","NCKIPSD",-0.662961108627369,0.154741743195429,0.082502689460063,0.998419475690512,-0.14292232748529,-0.121335848175166,-0.0915451766764337,0.029790671498732
"3566","ZRANB1",-0.0960476827579413,0.807315676607585,0.0990174048295893,0.998419475690512,-0.0506026922188291,-0.0661630846924106,-0.0365252604248777,0.0296378242675329
"3567","BAG5",-0.257112082853112,0.408878326682881,0.0891772125888171,0.998419475690512,-0.223835733676721,-0.227319733275693,-0.197692509605553,0.0296272236701402
"3568","DYNLT1",0.859488137963434,0.00448131878175226,-0.00746124171097138,0.998419475690512,-0.133842274169417,-0.155582339486769,-0.126023034233096,0.0295593052536728
"3569","ARL11",-0.227443447349763,0.729137278611687,0.108589917919953,0.998419475690512,-0.180793301539613,-0.155776778533699,-0.185300313500532,-0.0295235349668333
"3570","SURF1",0.131568142219288,0.823563389457186,0.171749287107606,0.998419475690512,-0.158195434583135,-0.179291675126296,-0.149869579548394,0.0294220955779022
"3571","POLR3K",-0.0938813250788013,0.897127782640969,0.0411388869151577,0.998419475690512,0.278689339632216,0.298694533340817,0.269303146188857,-0.0293913871519592
"3572","GCH1",1.68359598622872,2.35838117520696e-05,1.42849294052305,1.3365674787303e-05,0.641176404170736,0.476345828688695,0.50566953558806,0.029323706899365
"3573","TPD52L1",-0.268454931179413,0.739303845193892,-0.0684387992556742,0.998419475690512,0.216967124796913,0.177213326621082,0.206305187204839,0.0290918605837562
"3574","MYO6",-0.868880150039933,0.0112812593011512,-0.181237480577627,0.998419475690512,0.0444742372816838,0.0677876095190531,0.0387636514579581,-0.029023958061095
"3575","YES1",-0.310856886398252,0.488470648632697,0.153157746845669,0.844219646885179,-0.159003121358534,-0.148316864599369,-0.119396350125472,0.028920514473897
"3576","DERL1",0.170206859726025,0.735454620940974,-0.127622900688996,0.998419475690512,0.000917377232879162,-0.014981579416448,0.0138378120124678,0.0288193914289158
"3577","SPG21",-0.0639959765159998,0.8275902342567,0.127697375039697,0.998419475690512,0.0922091823214552,0.119225064525676,0.0904064217002261,-0.0288186428254501
"3578","PPM1B",0.112326324984395,0.726373136607952,0.23143567920558,0.994739550495444,0.186427470288165,0.201853593021696,0.173059056880173,-0.028794536141523
"3579","NAP1L4",-0.264159613352128,0.368573211633071,0.107112680265507,0.998419475690512,-0.0118974839219014,0.0156334292633178,-0.0130734912239648,-0.0287069204872826
"3580","HAAO",-0.251529583511851,0.640743446701714,0.135986691932166,0.998419475690512,-0.0200460280658204,-0.0256504157481881,0.00301106285597054,0.0286614786041586
"3581","LTBR",-0.10486466426641,0.732929154906165,0.191693801463194,0.844219646885179,-0.0176361247206869,-0.0304447703850951,-0.00186657324129016,0.028578197143805
"3582","HSF1",-0.203956835379621,0.365635429222873,-0.00774085515138236,0.998419475690512,-0.00991255706592683,-0.0289621662536045,-0.000457563736634136,0.0285046025169703
"3583","ASPA",0.0992827874598608,0.878614403463724,-0.0470747329420657,0.998419475690512,0.121966055215395,0.102520039248956,0.131019117179701,0.0284990779307453
"3584","SIGLEC15",0.662020544933069,0.165366453951214,0.0126092170468933,0.998419475690512,0.162481517736643,0.150673448645191,0.179172178684721,0.0284987300395305
"3585","CFLAR",0.578642813031472,0.0446475515815419,0.1359418999865,0.998419475690512,-0.0339779572507916,-0.0497926332573772,-0.0781819955472757,-0.0283893622898985
"3586","SUSD1",-0.0108873027717202,0.982781998374077,-0.0749395717635563,0.998231594656268,0.0641746770415268,0.0468523003652614,0.0752168162200753,0.0283645158548138
"3587","GLTP",-0.428694091525867,0.0643258166091831,0.0770449763183537,0.998419475690512,0.0282164768320843,0.0380452550698686,0.06636979280094,0.0283245377310714
"3588","ASAP3",-0.243924967876924,0.752980145435458,0.0445059172735999,0.998419475690512,0.0255783223481163,0.0293377927401813,0.0575601230758903,0.028222330335709
"3589","SUOX",-0.228644245644947,0.60237461408734,-0.055514406742479,0.998419475690512,-0.0164138706895341,-0.0550643108351192,-0.0268879502582038,0.0281763605769154
"3590","DIMT1",-0.398372256223152,0.201343915713814,0.385953101895736,0.857501682187315,-0.166300755211837,-0.114806234183916,-0.142900927790756,-0.0280946936068399
"3591","ECH1",-0.570041863509564,0.0563724172297159,0.0264805272441731,0.998419475690512,0.148642115149623,0.180515433635251,0.152426455964966,-0.0280889776702852
"3592","TBCC",0.425924879165805,0.213323917730892,0.00385363075943219,0.998419475690512,-0.0383918231749179,-0.0280703693166487,-0.0561383804422926,-0.0280680111256439
"3593","PCTP",-0.138839255907145,0.679977997294164,0.185966824316681,0.960473324825292,-0.261617249887711,-0.27016058877672,-0.242220723662591,0.0279398651141287
"3594","TMEM52B",-0.055867912633162,0.959784463013115,0.143802860033977,0.998419475690512,0.278290230071619,0.308756923541364,0.280870598211823,-0.0278863253295407
"3595","ATP5PF",0.0696876998370869,0.887574129155875,0.0207764042487756,0.998419475690512,0.0396582861623081,0.0198949216591237,0.0476574031561831,0.0277624814970594
"3596","ZFAND5",-0.191612516200302,0.550931787338207,0.0197396345923752,0.998419475690512,-0.0838323307882602,-0.102839043295825,-0.0751118071138367,0.0277272361819886
"3597","OLAH",0.209175427302671,0.866359950962303,-0.144752608170797,0.998419475690512,-0.24276908108259,-0.211594805743944,-0.239006924056044,-0.0274121183120999
"3598","INSL3",0.622845031661256,0.294940739234754,0.134630203924594,0.862122513838418,0.191502643097063,0.184450881261863,0.157073689887129,-0.0273771913747336
"3599","HBEGF",-0.210557825160622,0.667522269024613,0.0160944008043356,0.998419475690512,0.328136701753398,0.310751401593302,0.338017059307416,0.0272656577141139
"3600","SDSL",-0.0309652600414237,0.963464958197968,0.0349191174065559,0.998419475690512,0.120740068335741,0.108554362350172,0.135733403083525,0.0271790407333537
"3601","ARHGAP25",0.556626982740713,0.0401422256800391,0.326090359706674,0.994306542239506,0.0085730976664173,-0.089581138073503,-0.0624667944010305,0.0271143436724725
