"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",15,-0.648849361552875,-1.75314753647913,0.00685290838273714,0.0406160179757347,0.0406160179757347,1706,"tags=47%, list=12%, signal=41%","LTBP4/LTBP3/ITGB8/FBLN1/ELN/ITGB5/FN1",0.407017918923954
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY","REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY",13,0.708841736769267,1.75120924415291,0.00260377191868417,0.0176736473810126,0.0176736473810126,1688,"tags=54%, list=12%, signal=47%","IFIH1/IRF7/TRIM25/IKBKE/TRAF3/IRF3/SIKE1",0.431707695803346
"REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7","REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7",12,0.699467087404738,1.75075879549034,0.00793576446444476,0.0450558589920579,0.0450558589920579,1748,"tags=58%, list=13%, signal=51%","IRF7/IKBKE/TICAM1/TANK/TRAF3/IRF3/OPTN",0.380730400722792
"REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_STEM_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_STEM_CELLS",10,-0.730438521250862,-1.75023514822219,0.00728190738143885,0.0425361416752318,0.0425361416752318,1935,"tags=60%, list=14%, signal=52%","ALDH1A3/ITGA6/TFAP2A/CDH1/ERBB2/ALDH1A1",0.407017918923954
"REACTOME_REGULATION_BY_C_FLIP","REACTOME_REGULATION_BY_C_FLIP",10,0.737794784181483,1.75008868963731,0.0113796035702284,0.0606413084992434,0.0606413084992434,1355,"tags=40%, list=10%, signal=36%","TNFSF10/FAS/RIPK1/CFLAR",0.380730400722792
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES","REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",19,0.623535155819172,1.74942614239834,0.00883043353929062,0.0487680761374459,0.0487680761374459,2826,"tags=47%, list=20%, signal=38%","NCF1/S100A8/S100A9/CYBB/MAPK14/PRKCB/NCF4/RAC2/PRKCD",0.380730400722792
"REACTOME_NEUREXINS_AND_NEUROLIGINS","REACTOME_NEUREXINS_AND_NEUROLIGINS",25,-0.566379170479145,-1.74759920800916,0.00542725931572091,0.0331362817517634,0.0331362817517634,2307,"tags=40%, list=17%, signal=33%","DLG3/LIN7C/HOMER2/STX1A/STXBP1/DLG4/EPB41L2/SHANK2/NRXN1/EPB41L1",0.407017918923954
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE","REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",52,-0.484862272119177,-1.7475466525939,0.0012886011937453,0.0101665613662373,0.0101665613662373,500,"tags=17%, list=4%, signal=17%","A2M/PCSK6/ZDHHC8/APOE/NCEH1/PCSK5/LPL/APOC2/APOC1",0.45505986738723
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS","REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",114,0.430920161479205,1.74549784866514,0.000597558948063654,0.00541816508878611,0.00541816508878611,4175,"tags=49%, list=30%, signal=35%","CLEC4D/CLEC4A/CLEC4E/PSMA4/UBE2D1/NFATC2/RELA/NFKBIA/FCER1G/MUC1/CUL1/RELB/CLEC7A/NFATC3/LYN/MUC5AC/NFKB2/SRC/ICAM3/MUC13/NRAS/TAB2/PSMA5/PSMA1/CLEC10A/PSMA2/PSMB3/EP300/ITPR2/PPP3R1/PRKCD/CASP8/TAB3/PSMB7/CARD11/PSMC6/TRAF6/PSMA3/UBC/BCL10/MALT1/ICAM2/RAF1/MUCL1/IKBKB/CREBBP/IL1B/PSMD13/FYN/PSMC3/ADRM1/UBE2D2/PSMD6/PSMB4/CHUK/KRAS",0.477270815362862
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",90,0.452927025646044,1.74485363794014,0.000411949178126709,0.00385014039556886,0.00385014039556886,4153,"tags=51%, list=30%, signal=36%","PSMB9/TAP1/TAP2/NCF1/PSMB8/PSMA4/FCGR1A/S100A8/S100A9/PSME2/TLR1/PSME1/LY96/CYBB/HLA-E/HLA-F/HLA-A/B2M/HLA-B/CTSS/HLA-C/NCF4/TAPBP/PSMA5/PSMA1/LNPEP/PSMA2/BTK/PSMB3/PSMB10/PSMB7/PSMC6/PSMA3/SEC61A2/UBC/IKBKB/TLR2/CD14/PSMD13/PSMC3/ADRM1/MYD88/PSMD6/PSMB4/NCF2/CHUK",0.49849310876659
"REACTOME_G2_M_CHECKPOINTS","REACTOME_G2_M_CHECKPOINTS",132,0.425775609986636,1.74422116987231,0.000158795652710636,0.00166324756933985,0.00166324756933985,2403,"tags=27%, list=17%, signal=22%","CCNA1/H2BC13/H4C14/H2BC17/H4C9/H2BC3/H4C6/NBN/H2BC7/PSMA4/H4C13/H2BC6/RMI2/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H2BC8/H2BC9/H2BC15/H4C8/DBF4/H2BC4/H4C2/H2BC5/BLM/ATR/H2BC21/CCNB1/BABAM2/PSMA5/H4C3/PIAS4/PSMA1",0.518848077743792
"REACTOME_RSV_HOST_INTERACTIONS","REACTOME_RSV_HOST_INTERACTIONS",72,0.473651545543956,1.74405628771008,0.00133167837420375,0.0103717257990869,0.0103717257990869,1074,"tags=14%, list=8%, signal=13%","ISG15/HERC5/IFIH1/OAS2/STAT2/EIF2AK2/UBE2L6/LY96/TRIM25/H2BC15",0.45505986738723
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",56,0.498080021293825,1.73960927935849,0.000803446609671496,0.00697276879107763,0.00697276879107762,2135,"tags=38%, list=15%, signal=32%","H2BC13/H2BC17/H2BC3/RNF144A/H2BC7/H2BC6/H2BC12/H2BC10/H2BC14/H2BC11/UBE2D1/H2BC8/H2BC9/H2BC15/HLA-A/H2BC4/PAF1/H2BC5/WAC/UBE2E1/UBE2L3",0.477270815362862
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC","REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",28,0.56349114137919,1.73212125520951,0.00900076397970561,0.0492609379970375,0.0492609379970375,2253,"tags=39%, list=16%, signal=33%","TAP1/TAP2/HLA-E/HLA-F/HLA-A/B2M/HLA-B/SEC24A/HLA-C/TAPBP/ERAP2",0.380730400722792
"REACTOME_CHROMATIN_ORGANIZATION","REACTOME_CHROMATIN_ORGANIZATION",259,0.39146768672173,1.73160224168138,7.35778454260675e-06,0.000103950095572874,0.000103950095572874,1849,"tags=22%, list=13%, signal=19%","H2AC19/H3C12/H2BC13/H2AC17/H2AC4/H2AC16/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/SMARCD3/H2BC7/H2AC8/H2AC12/H2AC11/H4C13/H2AC20/H2AC21/H2BC6/H3C1/H2BC12/H2BC10/ARID5B/H2BC14/JAK2/H2BC11/H4C1/H3C14/H3C15/H2AC13/H2BC8/H2BC9/H2BC15/H4C8/EZH2/ARID4B/H3C3/H3C2/BICRAL/RELA/H2AC6/PADI2/KDM6A/H2BC4/H4C2/ATXN7/ING3/H2BC5/MSL3/H3C7/H3C4/NFKB2",0.610526878385931
"REACTOME_INTERLEUKIN_2_SIGNALING","REACTOME_INTERLEUKIN_2_SIGNALING",11,0.723556722877633,1.73073930231814,0.00689646715044908,0.0406757649892992,0.0406757649892992,933,"tags=36%, list=7%, signal=34%","IL2RB/IL2RA/LCK/JAK3",0.407017918923954
"REACTOME_TNF_SIGNALING","REACTOME_TNF_SIGNALING",53,0.49864427416603,1.73028627859478,0.00166895721063183,0.0123645305543761,0.0123645305543761,4153,"tags=58%, list=30%, signal=41%","RBCK1/TRAF1/BIRC3/RIPK1/UBE2D1/RNF31/CYLD/TNF/XIAP/IKBKE/CFLAR/TNFAIP3/BIRC2/OTUD1/OPTN/SPPL2A/TAB2/UBE2L3/UBE2D3/NSMAF/TBK1/CASP8/TAB3/UBC/TRAF2/FADD/IKBKB/MAPKAPK2/SMPD3/UBE2D2/CHUK",0.45505986738723
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS","REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",196,0.405499297847318,1.72996348226289,2.12742482450648e-05,0.000274980974656954,0.000274980974656954,2053,"tags=27%, list=15%, signal=23%","H2AC19/H3C12/H2BC13/MOV10/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/PSMA4/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/EZH2/ADAM19/H3C3/H3C2/ACTA2/H2AC6/KLF4/H2BC4/H4C2/H3-3B/CTSS/H2BC5/H3C7/H3C4/JUP/SRC/NECTIN2/CBLL1/H2BC21/KLF9",0.575610261071129
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","REACTOME_HOMOLOGY_DIRECTED_REPAIR",119,0.433818204901317,1.72472376400953,0.000225200376240492,0.00229931476581679,0.00229931476581679,2106,"tags=26%, list=15%, signal=22%","CCNA1/H2BC13/H4C14/H2BC17/H4C9/H2BC3/H4C6/NBN/H2BC7/H4C13/H2BC6/RMI2/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/SLX1A/H2BC8/BRCA2/H2BC9/H2BC15/H4C8/H2BC4/H4C2/H2BC5/BLM/ATR/PPP4R2/H2BC21/BABAM2",0.518848077743792
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM",25,0.577203746344687,1.72220617577374,0.00765272932398272,0.0438588024935802,0.0438588024935802,1849,"tags=48%, list=13%, signal=42%","S100A8/S100A9/TLR1/LY96/UNC93B1/TLR5/RELA/NFKBIA/TICAM1/TRAF3/TLR10/NFKB2",0.407017918923954
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",23,-0.562335536154053,-1.71653738741942,0.0110757886230518,0.0592823047445284,0.0592823047445284,2291,"tags=48%, list=16%, signal=40%","DCN/VCAN/GPC1/ST3GAL3/PAPSS2/HEXB/B4GALT7/SDC4/SDC2/HSPG2/CHST6",0.380730400722792
"REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",11,-0.686965669752616,-1.70756163259707,0.0108912723142315,0.0585526365565987,0.0585526365565987,2291,"tags=64%, list=16%, signal=53%","DCN/VCAN/GPC1/B4GALT7/SDC4/SDC2/HSPG2",0.380730400722792
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",73,0.462337953825628,1.70332149521495,0.00153192723461355,0.0115654712801652,0.0115654712801652,4153,"tags=49%, list=30%, signal=35%","TNFRSF6B/TNFSF13B/CD27/TNFRSF4/PSMA4/TNFSF9/BIRC3/TNFRSF13B/TNF/TNFRSF25/BIRC2/TNFRSF18/TRAF3/LTB/CUL1/RELB/NFKB2/TNFSF14/PSMA5/PSMA1/PSMA2/TNFRSF8/PSMB3/PSMB7/PSMC6/PSMA3/UBC/TRAF2/TNFRSF14/PSMD13/PSMC3/ADRM1/PSMD6/PSMB4/CD40/CHUK",0.45505986738723
"REACTOME_REGULATION_OF_IFNG_SIGNALING","REACTOME_REGULATION_OF_IFNG_SIGNALING",13,0.687911644638001,1.6995009869779,0.00481826928671502,0.0301762741410245,0.0301762741410245,1859,"tags=38%, list=13%, signal=33%","SOCS1/STAT1/JAK2/SOCS3/PTPN1",0.407017918923954
"REACTOME_L1CAM_INTERACTIONS","REACTOME_L1CAM_INTERACTIONS",69,-0.446285406019834,-1.69938273162805,0.000910948248062055,0.00768612584302359,0.00768612584302359,4072,"tags=48%, list=29%, signal=34%","ITGB1/MAPK3/DNM1/CSNK2A2/TUBB2A/AP2S1/SPTBN1/TUBB4B/AP2A1/ITGAV/DPYSL2/RPS6KA5/CNTNAP1/CD24/LAMC1/DLG3/ALCAM/TUBA1B/CSNK2A1/NRP2/SPTBN2/TUBB6/RPS6KA2/ANK3/DLG4/CHL1/TUBA4B/SPTAN1/SHTN1/EGFR/LAMB1/FGFR1/NRP1",0.477270815362862
"REACTOME_NOD1_2_SIGNALING_PATHWAY","REACTOME_NOD1_2_SIGNALING_PATHWAY",34,0.543596438695363,1.69489092853499,0.0117585106028037,0.0623868575650939,0.0623868575650939,3664,"tags=53%, list=26%, signal=39%","MAP2K6/BIRC3/CASP1/IRAK2/CYLD/MAPK14/TNFAIP3/BIRC2/RIPK2/TAB2/CASP4/NOD1/CASP8/TAB3/TRAF6/UBC/IKBKB/NOD2",0.380730400722792
"REACTOME_RA_BIOSYNTHESIS_PATHWAY","REACTOME_RA_BIOSYNTHESIS_PATHWAY",11,-0.680242518946375,-1.69085017979473,0.0148991865278943,0.0744959326394713,0.0744959326394713,2063,"tags=55%, list=15%, signal=47%","RDH11/ALDH1A3/DHRS3/DHRS4/ALDH1A1/AKR1C3",0.380730400722792
"REACTOME_FCGR_ACTIVATION","REACTOME_FCGR_ACTIVATION",12,0.675468911942813,1.69069161359966,0.0146257179838211,0.0737354661839942,0.0737354661839942,1860,"tags=58%, list=13%, signal=51%","CD247/FCGR1A/CD3G/FCGR2A/HCK/LYN/SRC",0.380730400722792
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING","REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",39,-0.496993684414974,-1.68950913782675,0.00467257150511216,0.0294154112886595,0.0294154112886595,641,"tags=15%, list=5%, signal=15%","KDM1A/APOE/FABP6/APOC2/SCD/APOC1",0.407017918923954
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1","REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",21,0.596526381380571,1.68704100651683,0.0211951067946268,0.0933045462154767,0.0933045462154767,4277,"tags=71%, list=31%, signal=50%","BIRC3/LY96/RIPK1/UBE2D1/TICAM1/BIRC2/RIPK3/UBE2D3/TRAF6/UBC/IKBKB/CD14/UBE2D2/CHUK/TLR4",0.352487857583619
"REACTOME_INWARDLY_RECTIFYING_K_CHANNELS","REACTOME_INWARDLY_RECTIFYING_K_CHANNELS",11,0.70301111398965,1.68159444377675,0.0119242114201187,0.0629909429367139,0.0629909429367139,2902,"tags=64%, list=21%, signal=50%","KCNJ2/GNB4/GNG5/GNG2/GNG10/GABBR1/GNB1",0.380730400722792
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES","REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",38,0.516599353804235,1.68005115713602,0.00542540130514393,0.0331362817517634,0.0331362817517634,1688,"tags=34%, list=12%, signal=30%","IFIH1/NMI/BST2/CASP1/TRIM25/IRAK2/KPNB1/IKBKE/RELA/NFKBIA/TRAF3/IRF3/SIKE1",0.407017918923954
"REACTOME_PROTEIN_UBIQUITINATION","REACTOME_PROTEIN_UBIQUITINATION",75,0.453505677997156,1.67910945291435,0.00250227826400595,0.0174728051193519,0.0174728051193519,2135,"tags=32%, list=15%, signal=27%","H2BC13/H2BC17/H2BC3/RNF144A/H2BC7/H2BC6/H2BC12/H2BC10/UBE2S/H2BC14/H2BC11/UBE2D1/H2BC8/H2BC9/H2BC15/HLA-A/H2BC4/PAF1/H2BC5/WAC/UBE2Z/UBE2E1/UBE2W/UBE2L3",0.431707695803346
"REACTOME_SENSORY_PERCEPTION","REACTOME_SENSORY_PERCEPTION",106,-0.403407552228195,-1.67796061560815,0.000784946111697126,0.00690159501266863,0.00690159501266863,2131,"tags=28%, list=15%, signal=24%","BCO2/RDH11/ATP2B1/GPC1/OR10G3/RGS9/SCNN1A/METAP1/STX1A/EPS8L2/METAP2/PLS1/TRPM4/DHRS3/MYO1C/SPTAN1/PDE6B/ESPN/SDC4/SDC2/HSPG2/EPS8/LRP1/APOE/AKR1C1/AKR1C3/EPB41L1/LPL/APOC2/RBP4",0.477270815362862
"REACTOME_RND3_GTPASE_CYCLE","REACTOME_RND3_GTPASE_CYCLE",33,-0.507431468348839,-1.67753049499156,0.00975051504379405,0.0531250034897299,0.0531250034897299,2721,"tags=39%, list=20%, signal=32%","WDR6/CKB/PIK3R2/UBXN11/CCDC88A/PTPN13/EPHA2/PKP4/DSP/DLG5/RND3/RASAL2/DST",0.380730400722792
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY","REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY",10,0.706062883777578,1.67481892467254,0.0233818468294694,0.101099444476176,0.101099444476176,2583,"tags=80%, list=19%, signal=65%","HLA-E/HLA-F/HLA-A/B2M/HLA-B/CTSS/HLA-C/LNPEP",0.352487857583619
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS","REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",23,0.573388177987905,1.67142948693267,0.0129397986695242,0.0674757741779909,0.0674757741779909,2902,"tags=52%, list=21%, signal=41%","GNB4/PRKCE/GNG5/GNG2/PRKCB/GNG10/RGS19/ADCY3/ADCY7/GNAI3/PRKCD/GNB1",0.380730400722792
"REACTOME_ELASTIC_FIBRE_FORMATION","REACTOME_ELASTIC_FIBRE_FORMATION",19,-0.593040166872168,-1.66576319713612,0.0130328046842476,0.0676703320143626,0.0676703320143626,1706,"tags=37%, list=12%, signal=32%","LTBP4/LTBP3/ITGB8/FBLN1/ELN/ITGB5/FN1",0.380730400722792
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",92,0.433085288423226,1.66513198771791,0.00184291931774721,0.0134888371750775,0.0134888371750775,4175,"tags=50%, list=30%, signal=35%","DAPP1/PSMA4/PIK3AP1/NFATC2/RELA/NFKBIA/RASGRP1/CUL1/PRKCB/NFATC3/LYN/SH3KBP1/NRAS/PSMA5/NFKBIB/GRB2/PSMA1/REL/PSMA2/RASGRP3/BTK/PSMB3/ITPR2/PPP3R1/NFKBIE/PSMB7/CARD11/PSMC6/PTPN6/PSMA3/PIK3CD/UBC/BCL10/CD22/MALT1/FKBP1A/IKBKB/PSMD13/FYN/PSMC3/ADRM1/PSMD6/PSMB4/VAV1/CHUK/KRAS",0.45505986738723
"REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES","REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES",20,0.590103273013324,1.6633427281758,0.0177061290420203,0.0829702362648008,0.0829702362648008,3313,"tags=50%, list=24%, signal=38%","IFIH1/STAT2/EIF2AK2/TRIM25/IRF3/IFNAR1/EP300/RBX1/IFNAR2/UBC",0.352487857583619
"REACTOME_INTERLEUKIN_6_SIGNALING","REACTOME_INTERLEUKIN_6_SIGNALING",11,0.694888172256616,1.6621644612152,0.0137586775764585,0.070238627123517,0.070238627123517,1122,"tags=36%, list=8%, signal=33%","STAT1/JAK2/IL6/SOCS3",0.380730400722792
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES",117,0.419795747216766,1.65577321261507,0.000933767646406188,0.00777073760536656,0.00777073760536656,2402,"tags=42%, list=17%, signal=35%","H2AC19/H3C12/H2BC13/H2AC4/H4C14/H2BC17/H4C9/H3C11/H2AC14/H2BC3/H4C6/H3C13/H3C10/H2BC7/H2AC8/H4C13/H2AC20/H2BC6/H3C1/H2BC12/H2BC10/H2BC14/H2BC11/H4C1/H3C14/H3C15/H2BC8/H2BC9/H2BC15/H4C8/H3C3/H3C2/H2AC6/KDM6A/H2BC4/H4C2/H3-3B/CIDEC/H2BC5/H3C7/H3C4/MED30/H2BC21/NCOA3/MED13/H3-3A/H4C3/MED20/ACSL1",0.477270815362862
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",28,0.536669615767834,1.64967428985906,0.0164833269568076,0.079473183541751,0.079473183541751,2800,"tags=46%, list=20%, signal=37%","TXK/NFATC2/FCER1G/NFATC3/LYN/GRAP2/LAT/LCP2/GRB2/PLCG1/BTK/ITPR2/PPP3R1",0.352487857583619
"REACTOME_UCH_PROTEINASES","REACTOME_UCH_PROTEINASES",82,0.434178057987961,1.64726199313716,0.00259438895681503,0.0176736473810126,0.0176736473810126,566,"tags=13%, list=4%, signal=13%","H2AC19/H2AC17/H2AC4/H2AC16/H2AC14/H2AC8/PSMA4/H2AC12/H2AC11/H2AC20/H2AC21",0.431707695803346
"REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES",25,0.551549052581217,1.64566011674895,0.0154015887135247,0.0757608513640993,0.0757608513640993,1631,"tags=32%, list=12%, signal=28%","IFIH1/PML/STAT2/CGAS/TRIM25/IKBKE/CLU/PAF1",0.380730400722792
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE","REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",230,-0.354037235967568,-1.64459721983911,6.10764342349512e-05,0.000713537188417939,0.000713537188417939,3199,"tags=30%, list=23%, signal=24%","FBF1/SEPTIN2/MT-ATP8/TUBG1/PKD2/ALMS1/ATP5PB/DYNLL1/EXOC4/BBS9/ODF2/HDAC6/CEP41/CYCS/DYNC2LI1/MTERF1/HAUS2/BBS5/BBS4/CCT4/NPHP4/ATP5MC3/TUBA1B/APOO/SIRT5/IFT57/CEP83/CEP290/MICOS13/HAUS8/IFT88/IFT80/PPRC1/SAMM50/HDAC3/TFB1M/IQCB1/ATP5F1A/IFT172/MEF2C/TUBB6/WDR19/CLUAP1/PKD1/KIF3A/IFT122/IFT81/LZTFL1/TTC8/IFT43/IFT27/NPHP1/CKAP5/BBS2/MKS1/CSNK1E/RPGRIP1L/IFT46/CETN2/TCTN2/TMEM67/TCTN1/IFT22/CEP70/UNC119B/IFT140/DYNC2H1/TRAF3IP1/B9D1/DYNLRB2",0.538434096309916
"REACTOME_FATTY_ACID_METABOLISM","REACTOME_FATTY_ACID_METABOLISM",112,-0.394053920622417,-1.64237437299117,0.000811476688320222,0.0069925118887168,0.0069925118887168,2906,"tags=34%, list=21%, signal=27%","ACADVL/MCAT/ACOX1/ACOT7/PON2/ACBD4/PTGES2/CYP2C9/HACD2/SLC25A20/SCD5/ACACA/SLC25A17/PCCA/HSD17B12/NUDT19/MECR/PCCB/ACBD6/ACAA2/HSD17B4/HACD3/GPX2/DECR2/ALDH3A2/SLC27A1/PHYH/LTA4H/HADH/CYP4B1/PTGR1/SLC22A5/ACACB/ALOX15/ACOT2/ACSF2/AKR1C3/SCD",0.477270815362862
"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION",11,0.684860280066821,1.63817785922046,0.017255982907908,0.0815798413739618,0.0815798413739618,1854,"tags=64%, list=13%, signal=55%","H1-3/H1-0/KPNB1/CASP3/H1-5/HMGB2/H1-2",0.352487857583619
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS","REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",20,-0.556766347871896,-1.63631501320636,0.0166183492919862,0.0798074877065741,0.0798074877065741,1865,"tags=30%, list=13%, signal=26%","MRS2/NIPAL2/NIPA1/DMTN/TUSC3/PIP",0.352487857583619
"REACTOME_MATURATION_OF_DENV_PROTEINS","REACTOME_MATURATION_OF_DENV_PROTEINS",47,-0.456327855803989,-1.63608295101843,0.00830318498602366,0.0469226500372965,0.0469226500372965,5204,"tags=66%, list=37%, signal=41%","SPCS2/CALR/PDIA3/DNAJB11/KPNA3/HSPA5/TMEM258/RPN1/UBB/SPCS1/DPM3/UBA52/DNAJC3/KPNA5/MAGT1/DNAJC10/CANX/SEC11A/P4HA1/NMT1/SCAP/STT3A/RPN2/KPNA2/IPO7/KPNA1/SEC11C/HYOU1/P4HA2/ACOT2/TUSC3",0.380730400722792
"REACTOME_ERBB2_REGULATES_CELL_MOTILITY","REACTOME_ERBB2_REGULATES_CELL_MOTILITY",10,-0.682466291313146,-1.63528682535471,0.0190345562960167,0.0862947235061952,0.0862947235061952,821,"tags=40%, list=6%, signal=38%","ERBB3/NRG1/ERBB2/EGFR",0.352487857583619
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42","REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42",11,0.68341510349609,1.63472101359845,0.017255982907908,0.0815798413739618,0.0815798413739618,1760,"tags=45%, list=13%, signal=40%","GNB4/GNG5/GNG2/ARHGEF6/GNG10",0.352487857583619
"REACTOME_PYRUVATE_METABOLISM","REACTOME_PYRUVATE_METABOLISM",39,-0.480035050263113,-1.63185897392506,0.00653694566102348,0.0391250688578499,0.0391250688578499,3241,"tags=38%, list=23%, signal=30%","MPC1/GID4/DLD/RMND5A/HAGH/PDHA1/VDAC1/MAEA/DLAT/PDK2/GLO1/PGAM5/PC/ME3/PDK4",0.407017918923954
"REACTOME_LAMININ_INTERACTIONS","REACTOME_LAMININ_INTERACTIONS",16,-0.600953122758091,-1.62901018933792,0.0136515243577733,0.0699856628468125,0.0699856628468125,3328,"tags=75%, list=24%, signal=57%","COL4A2/ITGAV/LAMC1/LAMA5/LAMB2/ITGA6/LAMB3/ITGB4/ITGA3/LAMB1/HSPG2/LAMC2",0.380730400722792
"REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN","REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN",19,-0.57848532609695,-1.62488077557704,0.0210800803466637,0.0931356277134416,0.0931356277134416,1713,"tags=47%, list=12%, signal=42%","ITGA6/TFRC/ITGB4/AQP3/YAP1/DMKN/KRT15/KRT14/FABP5",0.352487857583619
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM","REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM",15,0.615815149656518,1.62453070216757,0.0207584437325744,0.0927261365260215,0.0927261365260215,880,"tags=27%, list=6%, signal=25%","ENPP2/PANK2/VNN2/VNN1",0.352487857583619
