"sample_name","name","tax_id","tax_level","genus_tax_id","common_name","category","nt_count","nt_rpm","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nr_count","nr_rpm","nr_contigs","nr_contig_r","nr_percent_identity"
"P233","Aspergillus oryzae",5062,1,5052,"","eukaryota",2,0.037142474,NA,NA,100,123,0,0,NA,NA,0
"P233","Purpureocillium lilacinum",33203,1,1052105,"","eukaryota",2,0.037142474,NA,NA,98,150,2,0.037142474,NA,NA,100
"P233","Lysobacter capsici",435897,1,68,"","bacteria",2,0.037142474,NA,NA,97.8,136,0,0,NA,NA,0
"P233","Rathayibacter tritici",33888,1,33886,"","bacteria",2,0.037142474,NA,NA,98.7,150,0,0,NA,NA,0
"P233","Variovorax paradoxus",34073,1,34072,"","bacteria",2,0.037142474,NA,NA,100,104,0,0,NA,NA,0
"P233","Paraburkholderia caribensis",75105,1,1822464,"","bacteria",2,0.037142474,NA,NA,100,115,0,0,NA,NA,0
"P233","Ensifer adhaerens",106592,1,106591,"","bacteria",2,0.037142474,NA,NA,98.1,104,0,0,NA,NA,0
"P233","Blastococcus saxobsidens",138336,1,38501,"","bacteria",2,0.037142474,NA,NA,99.1,114,0,0,NA,NA,0
"P233","Rheinheimera sp. F8",1763998,1,67575,"","bacteria",8,0.148569894,NA,NA,96.7,104.375,0,0,NA,NA,0
"P233","Salmonella enterica",28901,1,590,"","bacteria",2,0.037142474,NA,NA,100,97,2,0.037142474,NA,NA,85.5
"P233","Cutibacterium acnes",1747,1,1912216,"","bacteria",8,0.148569894,1,6,98.6957,201.5,0,0,NA,NA,0
"P233","Rhizobacter gummiphilus",946333,1,212743,"","bacteria",4,0.074284947,NA,NA,100,80,0,0,NA,NA,0
"P233","Hydrogenophaga sp. RAC07",1842537,1,47420,"","bacteria",10,0.185712368,1,8,97.5288,221.6,0,0,NA,NA,0
"P233","Stenotrophomonas maltophilia",40324,1,40323,"","bacteria",6,0.111427421,NA,NA,97.9667,124.667,2,0.037142474,NA,NA,100
"P233","Yoonia vestfoldensis",245188,1,2211641,"","bacteria",1,0.018571237,NA,NA,99.3,150,0,0,NA,NA,0
"P234","Eikenella corrodens",539,1,538,"","bacteria",70,1.297621552,1,13,98.4271,160.7,1,0.018537451,NA,NA,100
"P234","Neisseria mucosa",488,1,482,"","bacteria",804,14.9041104,2,797,99.9058,1457.09,1,0.018537451,NA,NA,98
"P234","Neisseria meningitidis",487,1,482,"","bacteria",20,0.370749015,NA,NA,99.71,89.25,3147,58.3373575,2,3100,99.1627
"P234","Neisseria sicca",490,1,482,"","bacteria",2326,43.11811044,1,2315,99.7982,2032.95,4,0.074149803,NA,NA,97.35
"P234","Neisseria subflava",28449,1,482,"","bacteria",2,0.037074901,NA,NA,98.9,93,0,0,NA,NA,0
"P234","Neisseria cinerea",483,1,482,"","bacteria",3,0.055612352,NA,NA,99.7,123,2,0.037074901,NA,NA,99
"P234","Neisseria elongata",495,1,482,"","bacteria",35,0.648810776,NA,NA,99.7914,100.286,1,0.018537451,NA,NA,100
"P234","Clostridioides difficile",1496,1,1870884,"","bacteria",2,0.037074901,NA,NA,100,141,1513,28.04716298,1,1511,60.0472
"P234","Kadipiro virus",104580,1,208294,"","viruses",2,0.037074901,NA,NA,100,125,12,0.222449409,NA,NA,86.6167
"P234","Vittaforma corneae",42399,1,42398,"","eukaryota",2,0.037074901,NA,NA,93.3,75,0,0,NA,NA,0
"P234","Capnocytophaga gingivalis",1017,1,1016,"","bacteria",317,5.876371887,6,293,99.4078,1192.91,12,0.222449409,NA,NA,98.9167
"P234","Aggregatibacter segnis",739,1,416916,"","bacteria",41,0.760035481,NA,NA,98.4886,148.463,4,0.074149803,NA,NA,98.15
"P234","Aggregatibacter aphrophilus",732,1,416916,"","bacteria",451,8.360390287,2,443,98.2792,1367.97,3,0.055612352,NA,NA,99.5833
"P234","uncultured planctomycete",120965,1,-200,"","bacteria",2,0.037074901,NA,NA,97.3,150,0,0,NA,NA,0
"P234","uncultured Chloroflexi bacterium",166587,1,-200,"","bacteria",2,0.037074901,NA,NA,100,100,0,0,NA,NA,0
"P234","Candidatus Saccharibacteria oral taxon TM7x",1476577,1,-200,"","bacteria",8,0.148299606,1,4,89.5325,231,0,0,NA,NA,0
"P234","uncultured organism",155900,1,-200,"","",17,0.315136663,NA,NA,96.8118,82.0588,0,0,NA,NA,0
"P234","uncultured fungus",175245,1,-200,"","eukaryota",22,0.407823916,NA,NA,96.6545,77.3636,0,0,NA,NA,0
"P234","uncultured eukaryote",100272,1,-200,"","eukaryota",33,0.611735875,1,4,97.5041,114.758,0,0,NA,NA,0
"P234","uncultured bacterium",77133,1,-200,"","bacteria",314,5.820759535,8,85,98.5695,171.436,101,1.872282526,7,91,73.7658
"P234","Gemella morbillorum",29391,1,1378,"","bacteria",42,0.778572931,3,18,99.7144,198.952,4,0.074149803,1,4,98.182
"P234","Bradyrhizobium sp. SK17",2057741,1,374,"","bacteria",18,0.333674113,NA,NA,92.2328,147.444,2,0.037074901,NA,NA,99
"P234","Bradyrhizobium yuanmingense",108015,1,374,"","bacteria",2,0.037074901,NA,NA,100,150,0,0,NA,NA,0
"P234","Bradyrhizobium ottawaense",931866,1,374,"","bacteria",1,0.018537451,NA,NA,98.7,77,0,0,NA,NA,0
"P234","Bradyrhizobium sp. OHSU_III",1297865,1,374,"","bacteria",2,0.037074901,NA,NA,100,150,0,0,NA,NA,0
"P234","Bradyrhizobium lablabi",722472,1,374,"","bacteria",2,0.037074901,NA,NA,87.45,147,0,0,NA,NA,0
"P234","Bradyrhizobium japonicum",375,1,374,"","bacteria",2,0.037074901,NA,NA,100,77,2,0.037074901,NA,NA,78.6
"P234","Bradyrhizobium sp. BTAi1",288000,1,374,"","bacteria",6,0.111224704,NA,NA,90.9847,249.833,0,0,NA,NA,0
"P234","Bradyrhizobium sp. S23321",335659,1,374,"","bacteria",4,0.074149803,NA,NA,91.4,146,2,0.037074901,NA,NA,93.9
"P234","Bradyrhizobium elkanii",29448,1,374,"","bacteria",7,0.129762155,NA,NA,100,187.286,0,0,NA,NA,0
"P234","Novosphingobium sp. P6W",1609758,1,165696,"","bacteria",2,0.037074901,NA,NA,99.3,150,0,0,NA,NA,0
"P234","Microbacterium sp. PAMC 28756",1795053,1,33882,"","bacteria",2,0.037074901,NA,NA,98.6,71,0,0,NA,NA,0
"P234","Streptococcus agalactiae",1311,1,1301,"","bacteria",145,2.687930359,3,132,99.9298,735.269,34,0.630273325,1,32,97.038
"P234","Streptococcus dysgalactiae",1334,1,1301,"","bacteria",32,0.593198424,1,32,100,245,0,0,NA,NA,0
"P234","Haemophilus parainfluenzae",729,1,724,"","bacteria",519,9.620936938,2,516,97.6154,1733.32,43,0.797110382,1,43,94.068
"P234","Haemophilus haemolyticus",726,1,724,"","bacteria",3,0.055612352,NA,NA,99.1333,102.667,0,0,NA,NA,0
"P234","Bosea sp. AS-1",2015316,1,85413,"","bacteria",1,0.018537451,NA,NA,86.9,84,0,0,NA,NA,0
"P234","Prosthecobacter debontii",48467,1,48463,"","bacteria",2,0.037074901,NA,NA,100,113,0,0,NA,NA,0
"P234","Corynebacterium kroppenstedtii",161879,1,1716,"","bacteria",2,0.037074901,NA,NA,92.25,141.5,2,0.037074901,NA,NA,98
"P234","Paenibacillus naphthalenovorans",162209,1,44249,"","bacteria",2,0.037074901,NA,NA,93.8,96,0,0,NA,NA,0
"P234","Pseudomonas poae",200451,1,286,"","bacteria",1,0.018537451,NA,NA,99.3,150,0,0,NA,NA,0
"P234","Pseudomonas aeruginosa",287,1,286,"","bacteria",305,5.653922478,5,293,99.9882,847.272,76,1.408846257,1,74,98.7186
"P234","Asticcacaulis excentricus",78587,1,76890,"","bacteria",1,0.018537451,NA,NA,86.9,137,0,0,NA,NA,0
"P234","Candidatus Aquiluna sp. UB-MaderosW2red",1855377,1,529881,"","bacteria",8,0.148299606,NA,NA,98.2625,102,0,0,NA,NA,0
"P234","Tetrahymena pyriformis",5908,1,5890,"","eukaryota",6,0.111224704,NA,NA,99.1333,91,0,0,NA,NA,0
"P234","Limnohabitans sp. 63ED37-2",1678128,1,665874,"","bacteria",1,0.018537451,NA,NA,99.1,117,0,0,NA,NA,0
"P234","Escherichia coli",562,1,561,"","bacteria",98,1.816670173,1,45,99.5989,583.633,651,12.06788044,3,633,89.6413
"P234","Bacteroides salanitronis",376805,1,816,"","bacteria",1,0.018537451,NA,NA,97.5,119,0,0,NA,NA,0
"P234","Bacteroides caecimuris",1796613,1,816,"","bacteria",1,0.018537451,NA,NA,94.7,94,0,0,NA,NA,0
"P234","Bacteroides cellulosilyticus",246787,1,816,"","bacteria",1,0.018537451,NA,NA,93.8,97,0,0,NA,NA,0
"P234","Prevotella loescheii",840,1,838,"","bacteria",2,0.037074901,NA,NA,97.95,146.5,2,0.037074901,NA,NA,100
"P234","Prevotella scopos",589437,1,838,"","bacteria",1,0.018537451,NA,NA,96,150,0,0,NA,NA,0
"P234","Prevotella fusca",589436,1,838,"","bacteria",2,0.037074901,NA,NA,86.7,104,0,0,NA,NA,0
"P234","Prevotella enoeca",76123,1,838,"","bacteria",2,0.037074901,NA,NA,93.65,139,0,0,NA,NA,0
"P234","Prevotella intermedia",28131,1,838,"","bacteria",2,0.037074901,NA,NA,100,150,0,0,NA,NA,0
"P234","Prevotella melaninogenica",28132,1,838,"","bacteria",2,0.037074901,NA,NA,89.3,121,0,0,NA,NA,0
"P234","Prevotella sp. oral taxon 299",652716,1,838,"","bacteria",95,1.761057821,3,91,97.597,1441.81,0,0,NA,NA,0
"P234","Atopobium parvulum",1382,1,1380,"","bacteria",10,0.185374507,NA,NA,98.97,129.6,0,0,NA,NA,0
"P234","Human mastadenovirus C",129951,1,10509,"","viruses",2,0.037074901,NA,NA,100,106,2,0.037074901,NA,NA,91.7
"P234","Campylobacter fetus",196,1,194,"","bacteria",2,0.037074901,NA,NA,100,74,0,0,NA,NA,0
"P234","Campylobacter showae",204,1,194,"","bacteria",4,0.074149803,1,4,93.96,298,0,0,NA,NA,0
"P234","Campylobacter gracilis",824,1,194,"","bacteria",12,0.222449409,1,6,99.9417,235.333,0,0,NA,NA,0
"P234","Campylobacter concisus",199,1,194,"","bacteria",16,0.296599212,1,14,97.8073,383.25,0,0,NA,NA,0
"P234","Verrucomicrobium spinosum",2736,1,2735,"","bacteria",4,0.074149803,1,4,88.312,77,0,0,NA,NA,0
"P234","Leifsonia sp. 197AMF",1798217,1,110932,"","bacteria",1,0.018537451,NA,NA,92,113,0,0,NA,NA,0
"P234","Leifsonia xyli",1575,1,110932,"","bacteria",6,0.111224704,NA,NA,97.3,79.3333,2,0.037074901,NA,NA,92.1
"P234","Trypanosoma cruzi",5693,1,5690,"","eukaryota",4,0.074149803,NA,NA,97.95,97,0,0,NA,NA,0
"P234","Kingella kingae",504,1,32257,"","bacteria",1,0.018537451,NA,NA,100,109,0,0,NA,NA,0
"P234","Pseudomuriella schumacherensis",889459,1,42695,"","eukaryota",2,0.037074901,NA,NA,96.4,110,0,0,NA,NA,0
"P234","Porphyromonas endodontalis",28124,1,836,"","bacteria",2,0.037074901,NA,NA,100,150,0,0,NA,NA,0
"P234","Porphyromonas gingivalis",837,1,836,"","bacteria",24,0.444898818,4,22,89.4205,270.792,0,0,NA,NA,0
"P234","Porphyromonas asaccharolytica",28123,1,836,"","bacteria",45,0.834185284,2,44,88.401,985.356,0,0,NA,NA,0
"P234","Naegleria gruberi",5762,1,5761,"","eukaryota",2,0.037074901,NA,NA,98,150,0,0,NA,NA,0
"P234","Rubinisphaera brasiliensis",119,1,1649490,"","bacteria",2,0.037074901,NA,NA,93.4,135.5,0,0,NA,NA,0
"P234","Desulfococcus multivorans",897,1,896,"","bacteria",2,0.037074901,NA,NA,90.4,73,0,0,NA,NA,0
"P234","Eubacterium limosum",1736,1,1730,"","bacteria",2,0.037074901,NA,NA,91,78,0,0,NA,NA,0
