"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","padj","log2FoldChange","negLog10P","sig","direction"
"VTI1A",0.16738949143206,10.83084704277,1.5007249115255,0.13647341851592,0.861410095495095,-4.97023294821645,0.861410095495095,0.16738949143206,0.0647900427288404,FALSE,"NotSignificant"
"UBA1",0.548267152028031,14.1670927204278,1.50040903060259,0.136555082897584,0.861410095495095,-4.97067426130302,0.861410095495095,0.548267152028031,0.0647900427288404,FALSE,"NotSignificant"
"SOX2",-0.322592704055008,11.0357966472447,-1.49933744517397,0.136832403890745,0.861619201789483,-4.9721706982694,0.861619201789483,-0.322592704055008,0.0646846310444624,FALSE,"NotSignificant"
"NCBP1",0.229519223137111,14.2643911490842,1.49843448794309,0.137066426819691,0.861619201789483,-4.97343085834728,0.861619201789483,0.229519223137111,0.0646846310444624,FALSE,"NotSignificant"
"EXOSC5",0.215925319897925,12.5278239591739,1.49835791015577,0.137086288181966,0.861619201789483,-4.97353769636024,0.861619201789483,0.215925319897925,0.0646846310444624,FALSE,"NotSignificant"
"RNASE4",-0.399888996156806,13.6958433995085,-1.49778151864905,0.137235854475931,0.861619201789483,-4.97434168548757,0.861619201789483,-0.399888996156806,0.0646846310444624,FALSE,"NotSignificant"
"NISCH",0.126752265677265,12.7676538192532,1.49718195212034,0.137391569854658,0.861619201789483,-4.97517768716719,0.861619201789483,0.126752265677265,0.0646846310444624,FALSE,"NotSignificant"
"CST2",-0.404631205174168,11.3108397390457,-1.49713845109527,0.137402873024103,0.861619201789483,-4.97523833009871,0.861619201789483,-0.404631205174168,0.0646846310444624,FALSE,"NotSignificant"
"INSL3",0.134630203924594,11.7256325840507,1.49630725047851,0.137618989366265,0.862122513838418,-4.97639674826706,0.862122513838418,0.134630203924594,0.0644310134058591,FALSE,"NotSignificant"
"MAGEA10",0.229146178759512,13.0997603690746,1.49255900887256,0.138596855582414,0.8670650021668,-4.981612920719,0.8670650021668,0.229146178759512,0.0619483430957048,FALSE,"NotSignificant"
"CHRDL2",0.202619853676361,11.3656213659209,1.49223662996173,0.138681212921415,0.8670650021668,-4.98206096976139,0.8670650021668,0.202619853676361,0.0619483430957048,FALSE,"NotSignificant"
"OGN",0.270460568489276,14.363707964079,1.49113611508693,0.138969488496095,0.867815375589897,-4.98358979200584,0.867815375589897,0.270460568489276,0.0615726594906362,FALSE,"NotSignificant"
"FUBP1",0.332320925496799,15.8962663244263,1.49033031521915,0.139180861367363,0.867815375589897,-4.98470851621226,0.867815375589897,0.332320925496799,0.0615726594906362,FALSE,"NotSignificant"
"C1orf50",-0.0918385358156215,11.2752227573951,-1.49021366938033,0.139211480042628,0.867815375589897,-4.98487041242324,0.867815375589897,-0.0918385358156215,0.0615726594906362,FALSE,"NotSignificant"
"RRM1",0.531095778778462,13.3565263447931,1.48960791783794,0.139370569986317,0.867954501602719,-4.98571095819899,0.867954501602719,0.531095778778462,0.0615030400548099,FALSE,"NotSignificant"
"DKK2",-0.125986841832692,11.0443998613616,-1.48853568345266,0.139652521488615,0.868717864261385,-4.98719799875078,0.868717864261385,-0.125986841832692,0.061121247589844,FALSE,"NotSignificant"
"PGRMC1",-0.170276673642703,11.9092488790648,-1.48810108002475,0.139766930256992,0.868717864261385,-4.98780044206785,0.868717864261385,-0.170276673642703,0.061121247589844,FALSE,"NotSignificant"
"TCF24",-0.114312915121207,10.5289091692437,-1.48711110795829,0.140027812260623,0.869338812198814,-4.98917210469001,0.869338812198814,-0.114312915121207,0.0608109305813129,FALSE,"NotSignificant"
"CAMK2B",0.300441287976665,12.237654011241,1.48668274619019,0.140140813879513,0.869338812198814,-4.98976535388208,0.869338812198814,0.300441287976665,0.0608109305813129,FALSE,"NotSignificant"
"HSD17B8",0.293731977686328,15.2571048602302,1.48579549739328,0.140375096037508,0.869773442642148,-4.99099360792268,0.869773442642148,0.293731977686328,0.0605938570639345,FALSE,"NotSignificant"
"SLC14A2",0.140677679704747,12.2044691325536,1.48537969743086,0.140484995069052,0.869773442642148,-4.99156897528797,0.869773442642148,0.140677679704747,0.0605938570639345,FALSE,"NotSignificant"
"SEMA3E",-0.134674396774231,8.24136605537125,-1.48473556111099,0.140655377642732,0.869979558012456,-4.99246000144998,0.869979558012456,-0.134674396774231,0.0604909519178071,FALSE,"NotSignificant"
"ARFIP1",-0.276982693652596,13.0388750992075,-1.48326184507256,0.141045801337853,0.871133880789158,-4.99449718595253,0.871133880789158,-0.276982693652596,0.0599150950269985,FALSE,"NotSignificant"
"POGLUT3",0.358140326732784,13.2076123340897,1.48299513177996,0.141116550496573,0.871133880789158,-4.9948656691609,0.871133880789158,0.358140326732784,0.0599150950269985,FALSE,"NotSignificant"
"LCE3C",-0.0941143430569686,10.469325206966,-1.48205379672248,0.141366473042804,0.871426532702483,-4.99616568354005,0.871426532702483,-0.0941143430569686,0.0597692210460605,FALSE,"NotSignificant"
"GLT8D1",-0.0853800236476533,11.6437566066794,-1.48178238726655,0.141438595758518,0.871426532702483,-4.9965403622771,0.871426532702483,-0.0853800236476533,0.0597692210460605,FALSE,"NotSignificant"
"NMT2",-0.258870719023683,11.8628378784517,-1.48001811721994,0.141908121776028,0.873362904078878,-4.99897432461601,0.873362904078878,-0.258870719023683,0.0588052585973967,FALSE,"NotSignificant"
"DOCK2",0.189817640990869,13.9170009130468,1.47882738277139,0.142225698416937,0.873362904078878,-5.00061547819111,0.873362904078878,0.189817640990869,0.0588052585973967,FALSE,"NotSignificant"
"WNT10B",-0.064244669909393,11.2113137039024,-1.47765139840778,0.142539884285854,0.873362904078878,-5.00223506247522,0.873362904078878,-0.064244669909393,0.0588052585973967,FALSE,"NotSignificant"
"LY6G6C",0.470346385949379,15.4530708629497,1.47748835415449,0.142583487195826,0.873362904078878,-5.00245951235128,0.873362904078878,0.470346385949379,0.0588052585973967,FALSE,"NotSignificant"
"CX3CL1",0.190869763242087,11.2870353815872,1.47712068912621,0.142681849945066,0.873362904078878,-5.00296556022619,0.873362904078878,0.190869763242087,0.0588052585973967,FALSE,"NotSignificant"
"RAB2A",0.198358239624254,11.8109122689988,1.47704641970995,0.142701725923462,0.873362904078878,-5.00306776876252,0.873362904078878,0.198358239624254,0.0588052585973967,FALSE,"NotSignificant"
"SLC22A16",0.267698489493704,13.0800407581328,1.47699214821282,0.142716251422912,0.873362904078878,-5.00314245333328,0.873362904078878,0.267698489493704,0.0588052585973967,FALSE,"NotSignificant"
"MFAP2",-0.242711013251849,11.7234146928971,-1.47624694760563,0.14291581716779,0.873532498038073,-5.00416767994447,0.873532498038073,-0.242711013251849,0.058720933318637,FALSE,"NotSignificant"
"SST",0.150965191275279,10.7514820804536,1.4758609749961,0.143019266539798,0.873532498038073,-5.00469849599022,0.873532498038073,0.150965191275279,0.058720933318637,FALSE,"NotSignificant"
"MICALL1",0.191556482837786,12.0507413472755,1.47484369574941,0.143292199651236,0.874049872264311,-5.00609689227605,0.874049872264311,0.191556482837786,0.0584637863229738,FALSE,"NotSignificant"
"APOA4",0.555897237066228,15.3373702972725,1.47404947987396,0.14350556717044,0.874049872264311,-5.0071880148987,0.874049872264311,0.555897237066228,0.0584637863229738,FALSE,"NotSignificant"
"RAB21",0.455183696445468,15.4829313078446,1.47356673492325,0.143635378229546,0.874049872264311,-5.00785095275882,0.874049872264311,0.455183696445468,0.0584637863229738,FALSE,"NotSignificant"
"CSH1",0.27709725673404,13.3406020195692,1.47349415367489,0.14365490336774,0.874049872264311,-5.0079506082532,0.874049872264311,0.27709725673404,0.0584637863229738,FALSE,"NotSignificant"
"CABP2",0.149428520916797,9.74428518034767,1.472279926011,0.143981850045848,0.875200019531562,-5.00961707062076,0.875200019531562,0.149428520916797,0.0578926813186317,FALSE,"NotSignificant"
"BOLA3",-0.22486768257524,11.4800909346984,-1.46937691671117,0.144765869345998,0.879123642937514,-5.01359596804877,0.879123642937514,-0.22486768257524,0.0559500399783147,FALSE,"NotSignificant"
"HLA-G",0.462438088571433,15.6856301103285,1.46702749542577,0.145402806840379,0.879850494349592,-5.01681061037728,0.879850494349592,0.462438088571433,0.0555911176170308,FALSE,"NotSignificant"
"FTH1",-0.206048917845648,13.2024678949882,-1.46638939519911,0.145576173783955,0.879850494349592,-5.01768285371197,0.879850494349592,-0.206048917845648,0.0555911176170308,FALSE,"NotSignificant"
"HSD17B10",0.278522937191074,12.1273196335362,1.46629016915831,0.145603147159075,0.879850494349592,-5.01781845691671,0.879850494349592,0.278522937191074,0.0555911176170308,FALSE,"NotSignificant"
"AIF1L",-0.113619417397762,11.9074951227888,-1.46605065800577,0.145668271306044,0.879850494349592,-5.01814573884573,0.879850494349592,-0.113619417397762,0.0555911176170308,FALSE,"NotSignificant"
"GKN2",-0.164428725867838,6.85513957869262,-1.46587295022239,0.145716605461321,0.879850494349592,-5.01838853600452,0.879850494349592,-0.164428725867838,0.0555911176170308,FALSE,"NotSignificant"
"TEAD4",-0.13292816431982,11.8819527934291,-1.4656805615975,0.145768946651906,0.879850494349592,-5.01865135943354,0.879850494349592,-0.13292816431982,0.0555911176170308,FALSE,"NotSignificant"
"PLD3",-0.250524856289672,10.4276696586334,-1.46503615610424,0.145944369782695,0.879850494349592,-5.01953144575676,0.879850494349592,-0.250524856289672,0.0555911176170308,FALSE,"NotSignificant"
"MIA",-0.667750647548704,14.7835743241462,-1.46413696698224,0.146189425243889,0.879850494349592,-5.02075887967595,0.879850494349592,-0.667750647548704,0.0555911176170308,FALSE,"NotSignificant"
"HYKK",0.113534098482819,11.2722217473238,1.46401578268154,0.146222475940892,0.879850494349592,-5.02092424659207,0.879850494349592,0.113534098482819,0.0555911176170308,FALSE,"NotSignificant"
"LYPD1",-0.0878388363365872,10.8391049424674,-1.4638341444973,0.14627202514006,0.879850494349592,-5.0211720837563,0.879850494349592,-0.0878388363365872,0.0555911176170308,FALSE,"NotSignificant"
"CLYBL",-0.295615068728675,11.0949869264918,-1.46283109843353,0.146545881500489,0.880179970803445,-5.02254016515832,0.880179970803445,-0.295615068728675,0.0554285183776085,FALSE,"NotSignificant"
"RBM18",0.220305293662304,13.5091643173368,1.46261769869133,0.146604196208516,0.880179970803445,-5.02283111099579,0.880179970803445,0.220305293662304,0.0554285183776085,FALSE,"NotSignificant"
"COL2A1",0.18266870800553,10.850545360319,1.46110026705421,0.147019376821087,0.881838341499636,-5.02489878172018,0.881838341499636,0.18266870800553,0.0546110223845898,FALSE,"NotSignificant"
"MTMR6",-0.347804665735596,11.2167043596093,-1.45990659186291,0.147346615809951,0.882966594834703,-5.02652385426177,0.882966594834703,-0.347804665735596,0.0540557267207164,FALSE,"NotSignificant"
"STYX",0.212021845386809,11.4443084893262,1.4591424770052,0.147556389752682,0.883038900315944,-5.02756345478074,0.883038900315944,0.212021845386809,0.054020164122958,FALSE,"NotSignificant"
"CADPS2",-0.223205038159925,12.1490233181212,-1.45870428068752,0.147676793085429,0.883038900315944,-5.02815939855422,0.883038900315944,-0.223205038159925,0.054020164122958,FALSE,"NotSignificant"
"SHKBP1",0.136557130449815,10.9701111958506,1.4582241967499,0.147808793325162,0.883038900315944,-5.02881211246571,0.883038900315944,0.136557130449815,0.054020164122958,FALSE,"NotSignificant"
"MSX2",-0.171126037876561,9.99460461816672,-1.45678287294279,0.148205638374319,0.883038900315944,-5.03077047582588,0.883038900315944,-0.171126037876561,0.054020164122958,FALSE,"NotSignificant"
"ARID1A",0.283517508368045,11.8803202159721,1.45654998320084,0.148269838194662,0.883038900315944,-5.03108673504055,0.883038900315944,0.283517508368045,0.054020164122958,FALSE,"NotSignificant"
"NEFH",-0.184226991388284,11.2054250443767,-1.45646344082443,0.148293700490703,0.883038900315944,-5.03120424537148,0.883038900315944,-0.184226991388284,0.054020164122958,FALSE,"NotSignificant"
"CST4",-0.505168936845917,11.3909277682735,-1.45632193519626,0.148332724194263,0.883038900315944,-5.03139637236706,0.883038900315944,-0.505168936845917,0.054020164122958,FALSE,"NotSignificant"
"ADH1B",-0.0903682014237334,10.1957129504145,-1.45575419571127,0.148489372523613,0.883142978476893,-5.03216703182231,0.883142978476893,-0.0903682014237334,0.0539689796197286,FALSE,"NotSignificant"
"LTBP4",-0.305783110789596,11.7824652255644,-1.45435030184949,0.148877279456411,0.884404761183143,-5.03407146629861,0.884404761183143,-0.305783110789596,0.053348928067543,FALSE,"NotSignificant"
"SHMT1",0.473252726978378,12.5327778509787,1.45397809863088,0.148980253656599,0.884404761183143,-5.03457607878289,0.884404761183143,0.473252726978378,0.053348928067543,FALSE,"NotSignificant"
"PRKG1",0.276583766006689,14.5247701980449,1.45298785140293,0.149254485279747,0.884703430652089,-5.03591799877413,0.884703430652089,0.276583766006689,0.0532022886431064,FALSE,"NotSignificant"
"NTAN1",-0.155428485842325,12.2639197053429,-1.45278976875546,0.14930938768175,0.884703430652089,-5.03618632267962,0.884703430652089,-0.155428485842325,0.0532022886431064,FALSE,"NotSignificant"
"CYRIA",0.131440622239378,12.6234378300365,1.45126463579906,0.149732631329168,0.885933373593249,-5.03825110325516,0.885933373593249,0.131440622239378,0.0525989378971669,FALSE,"NotSignificant"
"AMBP",0.522977701147941,16.1682381897752,1.45040027753484,0.149972913588886,0.885933373593249,-5.03942038076633,0.885933373593249,0.522977701147941,0.0525989378971669,FALSE,"NotSignificant"
"SMURF1",-0.122008725826924,12.0005100105232,-1.44924250878729,0.150295228154136,0.885933373593249,-5.04098552958214,0.885933373593249,-0.122008725826924,0.0525989378971669,FALSE,"NotSignificant"
"PDHB",0.191499964155386,13.2319572436147,1.44903511513527,0.150353021620719,0.885933373593249,-5.04126577167876,0.885933373593249,0.191499964155386,0.0525989378971669,FALSE,"NotSignificant"
"MAPK6",0.350199481469982,15.4571226125137,1.44902329503684,0.150356315992721,0.885933373593249,-5.04128174251075,0.885933373593249,0.350199481469982,0.0525989378971669,FALSE,"NotSignificant"
"SEZ6L2",-0.174922966742966,10.8124801742249,-1.44861224391675,0.150470914522541,0.885933373593249,-5.0418370602868,0.885933373593249,-0.174922966742966,0.0525989378971669,FALSE,"NotSignificant"
"IL3RA",0.101989505650061,11.5371509941731,1.4485287606198,0.150494197405219,0.885933373593249,-5.04194982528674,0.885933373593249,0.101989505650061,0.0525989378971669,FALSE,"NotSignificant"
"TPM2",0.155902683526139,11.4648468172424,1.44659006420951,0.151035669761988,0.888296904828152,-5.04456676695146,0.888296904828152,0.155902683526139,0.0514418511392607,FALSE,"NotSignificant"
"MRC2",0.179700057599867,11.4905541665119,1.445084043795,0.15145733543759,0.888876320159086,-5.04659734526597,0.888876320159086,0.179700057599867,0.0511586633370445,FALSE,"NotSignificant"
"CD63",0.124046106666626,11.6757003732205,1.44490726865509,0.151506889727814,0.888876320159086,-5.04683555958153,0.888876320159086,0.124046106666626,0.0511586633370445,FALSE,"NotSignificant"
"PATE1",0.101128677718743,12.0185700800265,1.44473785181363,0.15155439306841,0.888876320159086,-5.04706383197817,0.888876320159086,0.101128677718743,0.0511586633370445,FALSE,"NotSignificant"
"RAB1B",0.411673812168006,14.8261431782985,1.4434789963512,0.151907728225207,0.890061599399742,-5.04875921158114,0.890061599399742,0.411673812168006,0.0505799356543692,FALSE,"NotSignificant"
"HK3",0.112987332764291,12.5897919766941,1.44301901047667,0.15203699554827,0.890061599399742,-5.04937835013763,0.890061599399742,0.112987332764291,0.0505799356543692,FALSE,"NotSignificant"
"C1orf116",-0.293430836512004,11.7727370848825,-1.44236818499934,0.152220038621281,0.890311857226403,-5.05025403474743,0.890311857226403,-0.293430836512004,0.0504578426255351,FALSE,"NotSignificant"
"PPARG",0.0934138713327964,11.6553909742049,1.44002879866468,0.152879390886113,0.893070525488337,-5.0533985491046,0.893070525488337,0.0934138713327964,0.0491142436635117,FALSE,"NotSignificant"
"GDF11",-0.100450875536765,8.4618190459816,-1.43969674493484,0.15297315808475,0.893070525488337,-5.05384448667306,0.893070525488337,-0.100450875536765,0.0491142436635117,FALSE,"NotSignificant"
"ARRDC5",-0.21892716529728,10.410120189073,-1.43579461272971,0.154078392319841,0.89869621108613,-5.05907753995385,0.89869621108613,-0.21892716529728,0.0463870892961794,FALSE,"NotSignificant"
"CD14",0.222138624720411,13.8499428654203,1.43471957659691,0.154383963241745,0.899485849736556,-5.06051685219272,0.899485849736556,0.222138624720411,0.0460056643692013,FALSE,"NotSignificant"
"VCX",-0.353296563267021,14.5234648711388,-1.43432142126653,0.154497254366979,0.899485849736556,-5.06104966021312,0.899485849736556,-0.353296563267021,0.0460056643692013,FALSE,"NotSignificant"
"ABHD4",-0.127845955323032,10.5674815918985,-1.43359454865725,0.154704243971896,0.89986538244331,-5.0620219891649,0.89986538244331,-0.127845955323032,0.045822455043816,FALSE,"NotSignificant"
"PABPC3",0.239080560557653,13.5673287392743,1.43268860594873,0.154962525988593,0.899904387831016,-5.06323319654868,0.899904387831016,0.239080560557653,0.0458036306086827,FALSE,"NotSignificant"
"ACY1",-0.534028535742313,13.3813225443465,-1.43248856875991,0.155019600847219,0.899904387831016,-5.0635005389299,0.899904387831016,-0.534028535742313,0.0458036306086827,FALSE,"NotSignificant"
"RFNG",0.0717755032736435,12.5476458978366,1.43172431354011,0.155237808239737,0.899904387831016,-5.064521608441,0.899904387831016,0.0717755032736435,0.0458036306086827,FALSE,"NotSignificant"
